USA-IL-00170,Fox Lake Country Club,Public,18,7220 State Park Rd,Fox Lake,Illinois,United States of America,60020,(847) 587-6411,(847) 587-6740,www.foxlakecc.net/,-88.1987372,42.4358495,Vince Juarez,General Manager,vjuarez@kempersports.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00171,Fox Run Golf Links,Public,18,333 Plum Grove Rd,Elk Grove Village,Illinois,United States of America,60007,(847) 228-3544,(847) 352-0706,www.foxrungolflinks.com/,-88.060456,42.014633,Mike Bottman,Branch Manager,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00172,Fox Valley Golf Club,Public,18,2500 North River Rd,North Aurora,Illinois,United States of America,60542,(630) 879-1030,(630) 879-7861,www.aurora-il.org,-88.309744,41.830731,,,mayorsoffice@aurora-il.org,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00173,Foxford Hills Golf Club,Public,18,6800 South Rawson Bridge Road,Cary,Illinois,United States of America,60013,(847) 639-0400,(847) 639-0440,www.foxfordhillsgolfclub.com,-88.218566,42.232182,John Miles,General Manager,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00174,Franklin County Country Club,Semi-Private,18,11058 Country Club Rd,West Frankfort,Illinois,United States of America,62896,(618) 932-3144,(618) 932-2198,www.countryclubofsouthernillinois.com/,-88.9494311,37.8754737,Warren Willis,President,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00175,Freeport Country Club,Private,18,1614 S Park Blvd,Freeport,Illinois,United States of America,61032,(815) 232-1165,(815) 232-1166,www.freeportcountryclub.com,-89.6510542,42.2816598,,,info@freeportcountryclub.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00176,Fresh Meadow Golf Course,Public,18,2144 S Wolf Rd,Hillside,Illinois,United States of America,60162,(708) 449-3434,(708) 449-1185,www.freshmeadowgc.com,-87.901424,41.848873,,,_Twitter,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00177,Fulton Country Club,Private,9,20727 Cattail Rd,Fulton,Illinois,United States of America,61252,(815) 589-2440,,www.fultonccgolf.com,-90.144408,41.875405,,,fccgolf@frontiernet.net,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00178,Galena Golf Club,Semi-Private,18,11557 Hwy 20 W,Galena,Illinois,United States of America,61036,(815) 777-3599,(815) 777-0821,,-90.404208,42.477647,,,galenagolf@netexpress.net,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00179,Gambit Golf Club,Public,18,1550 Route 146 E,Vienna,Illinois,United States of America,62995,(618) 658-6022,(618) 658-4038,www.gambitgolf.com,-88.924674,37.427545,,,play@gambitgolf.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00180,Gateway National Golf Links,Public,18,18 Golf Dr,Madison,Illinois,United States of America,62060,(618) 482-4653,(618) 482-4653,www.gatewaynational.com,-90.142425,38.663376,,,info@gatewaynational.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00181,Geneseo Country Club,Private,9,22393 Grange Rd,Geneseo,Illinois,United States of America,61254,(309) 944-2671,,geneseocountryclub.com/,-90.143568,41.473533,,,info@geneseocountryclub.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00182,Geneva Golf Club,Private,9,831 S St,Geneva,Illinois,United States of America,60134,(630) 232-2055,(630) 232-1612,www.genevagolfclub.com/,-88.292013,41.897342,,,proshop@genevagolfclub.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00183,George W Dunne National Golf Club,Public,18,16310 S Central Ave,Oak Forest,Illinois,United States of America,60452,(708) 429-6886,(708) 687-1859,www.forestpreservegolf.com,-87.755753,41.595451,Jered Wieland,Vice President of Operations,twolff@forestpreservegolf.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00184,Gibson Woods Golf Course,Public,18,Monmouth Park,Monmouth,Illinois,United States of America,61462,(309) 734-9968,,gibsonwoods.com,-90.623966,40.929948,Randy Briggs,PGA Golf Pro,briggs@pga.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00185,Glen Flora Country Club,Private,18,2200 N Sheridan Rd,Waukegan,Illinois,United States of America,60087,(847) 244-6304,(847) 244-1552,www.glenfloracc.com/,-87.831353,42.393389,Steve Cross,General Manager,s.cross@glenfloracc.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00186,Glen Oak Country Club,Private,18,21W451 Hill Ave,Glen Ellyn,Illinois,United States of America,60137,(630) 469-5600,(630) 469-8585,www.glenoakcountryclub.org/,-88.042003,41.880339,J Johnson,Manager,jjohnson@glenoakcountryclub.org,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00187,Glencoe Golf Club,Public,18,621 Wesley Rd,Glencoe,Illinois,United States of America,60022,(847) 835-0250,(847) 835-3715,www.glencoegolfclub.com,-87.7784006,42.1451256,,,samiller@glencoegolfclub.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00188,Glendale Lakes Golf Club,Public,18,1550 President St,Glendale Heights,Illinois,United States of America,60139,(630) 260-0018,(630) 510-9402,www.glendalelakes.com,-88.090263,41.915474,,,info@glendalelakes.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00189,Gleneagles Country Club,Public,36,13070 McCarthy Rd,Lemont,Illinois,United States of America,60439,(630) 257-5466,(630) 257-1814,www.golfgleneagles.com,-87.93886,41.66143,Jonathan Haugens,PGA Professional,orders@golfgleneagles.com,N/D,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No
USA-IL-00190,Glenview National Golf Club,Public,9,2800 West Lake Ave,Glenview,Illinois,United States of America,60025,(847) 657-1637,,www.golfglenview.com/,-87.7856145,42.0553009,Ron Cassidy,"Manager, Golf Operations Glenview Park Golf Club",glenviewnational9@glenviewparks.org,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00191,Glenview Park Golf Club,Public,18,800 Shermer Rd,Glenview,Illinois,United States of America,60025,(847) 724-0250,(847) 657-3231,www.golfglenview.com/,-87.818232,42.0695,Ron Cassidy,"Manager, Golf Operations Glenview Park Golf Club",ron.cassidy@glenviewparks.org,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00192,Glenwoodie Golf Club,Public,18,E 193rd & State St,Glenwood,Illinois,United States of America,60425,(708) 758-1212,(708) 758-1233,www.glenwoodiegolf.com,-87.6175,41.549665,,,info@glenwoodiegolf.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00193,Gold Hills Golf Club,Public,18,Route 2,Colchester,Illinois,United States of America,62326,(309) 837-2930,(309) 836-1463,www.gold-hills.com,-90.888143,40.365034,Danny Torrnace,Owner,dtorrance@gold-hills.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00194,Golf Club of Illinois,Public,18,1575 Edgewood Rd,Algonquin,Illinois,United States of America,60102,(847) 658-4400,(847) 658-9724,www.golfclubofil.com,-88.3170046,42.157466,Rob Lemke,General Manager,rlemke@golfclubofil.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00195,Golf Vista Golf Course,Public,9,5001 W Augusta Blvd,Monee,Illinois,United States of America,60449,(708) 534-8204,(708) 534-8236,,-87.732903,41.421068,Bill Black,Manager,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00196,Golfmohr Golf Course,Public,18,16724 Hubbard Rd,East Moline,Illinois,United States of America,61244,(309) 496-2434,(309) 496-9579,,-90.381364,41.556641,,,birdie@revealed.net,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00197,Govenors Run Country Club,Public,36,3300 Governors Dr,Carlyle,Illinois,United States of America,62231,(618) 594-4585,(618) 594-4580,www.governorsrun.com,-89.3665,38.634283,,,govrun@sbcglobal.net,N/D,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No
USA-IL-00198,Grand Marais Golf Course,Public,18,5802 Lake Drive,Centerville,Illinois,United States of America,62205,(618) 398-9999,(618) 398-9906,www.grandmaraisgolf.com,-90.093549,38.599703,Mikal Guffey,Director,mikal@grandmaraisgolf.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00199,Grandvue Golf Course,Public,18,Brighton Rd-Bunker Hill,Bunker Hill,Illinois,United States of America,62012,(618) 278-4685,(618) 836-5947,,-90.135542,39.050168,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00200,Graystone Golf Links,Public,9,7600 196th St,Tinley Park,Illinois,United States of America,60487,(708) 720-6600,(708) 532-5302,,-87.852277,41.533917,Karen Gray,Owner,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00201,Great River Road Golf Club,Public,18,771 E County Rd 1850,Nauvoo,Illinois,United States of America,62354,(217) 453-2417,(217) 453-2252,,-91.350331,40.470544,Steve Sanders,Owner,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00202,Green Acres Country Club,Private,18,916 Dundee Rd,Northbrook,Illinois,United States of America,60062,(847) 291-7486,(847) 291-9236,,-87.802209,42.13801,Richard Wiese,General Manager,rwiese@greenacrescountryclub.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00203,Green Acres Golf Club,Semi-Private,18,Route 148 S,Energy,Illinois,United States of America,62933,(618) 942-6816,,,-89.026338,37.772297,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00204,Green Garden Country Club,Public,36,9511 W Manhattan Monee Rd,Frankfort,Illinois,United States of America,60423,(815) 469-3350,(815) 469-6115,www.greengardencc.net,-87.84252,41.42535,,,scott_ggcc@hotmail.com,N/D,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No
USA-IL-00205,Green Hills Golf Club,Semi-Private,18,Old Fairfield Rd,Mount vernon,Illinois,United States of America,62864,(618) 244-9706,(618) 244-9752,www.greenhillsgolfclub.net,-88.8355699,38.3391007,Michelle Ashby,Manager,michelle@greenhillsgolfclub.net,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00206,Green Meadows Golf Course,Public,9,18W201 W 63rd St,Westmont,Illinois,United States of America,60559,(630) 810-5330,(630) 810-1753,www.dupagegolf.com,-87.9798737,41.7735897,Ed Stevenson,Director,estevenson@dupageforest.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00207,Green River Country Club,Semi-Private,9,Route 92,Walnut,Illinois,United States of America,61376,(815) 379-2227,,,-89.599455,41.560109,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00208,Greenshire Golf Club,Public,9,38727 N. Lewis Avenue,Beach Park,Illinois,United States of America,60087,847-360-4777,,www.waukeganparks.org/golf/greenshire.htm,-87.997914,42.339256,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00209,Greenview Golf Club,Public,18,2801 Putter Dr,Centralia,Illinois,United States of America,62801,(618) 532-7395,(618) 532-2069,,-89.120978,38.517699,Tom Wargo,Owner,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00210,Harborside International Golf Club,Public,36,11001 S Doty Ave E,Chicago,Illinois,United States of America,60628,(312) 782-7837,(773) 291-2141,www.harborsideinternational.com,-87.59387,41.69765,Terry O'Neill,Head Golf Professional,harborside3@aol.com,N/D,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No
USA-IL-00211,Hardin County Golf Club,Public,9,Route 1,Cave in Rock,Illinois,United States of America,62919,(618) 289-4587,(618) 289-3380,,-88.166172,37.470761,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00212,Harrison Park Golf Course,Public,18,1300 W Voorhees St,Danville,Illinois,United States of America,61832,(217) 431-2266,(217) 431-2237,www.cityofdanville.org,-87.649821,40.145436,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00213,Harry Mussatto Golf Course,Public,18,1215 Tower Rd,Macomb,Illinois,United States of America,61455,(309) 298-3676,(309) 298-3646,www.golf.wiu.edu,-90.692417,40.485397,,,mb-blasi@wiu.edu,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00214,Hawthorn Ridge Golf Club,Public,18,621 State Hwy 94,Aledo,Illinois,United States of America,61231,(309) 582-5641,(309) 582-5641,,-90.753396,41.160042,,,birdie@revealed.net,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00215,Hazy Hills Golf Course,Public,9,Rural Route 1,Hudson,Illinois,United States of America,61748,(309) 726-9200,,,-88.987834,40.606605,William White,Manager,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00216,Heather Ridge Golf Course,Public,9,5900 Heather Ridge Dr,Gurnee,Illinois,United States of America,60031,(847) 367-6010,(847) 549-7232,www.crown-golf.com,-87.946877,42.34598,,,heatherridge@crown-golf.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00217,Heritage Bluffs Public Golf Club,Public,18,24355 W Bluff Rd,Channahon,Illinois,United States of America,60410,(815) 467-7888,(815) 467-3932,www.heritagebluffs.com,-88.198757,41.434586,Charles W. Anfield,Golf Grounds Operations Manager,canfield@channahonpark.org,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00218,Hickory Creek Golf Course,Public,9,786l W Saint Francis Rd,Frankfort,Illinois,United States of America,60423,(815) 469-1717,,,-87.820151,41.521668,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00219,Hickory Knoll Golf Course,Public,9,24745 W Monaville Rd,Lake Villa,Illinois,United States of America,60046,(847) 356-8640,,,-88.11483,42.401,Kevin Burt,Owner,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00220,Hickory Point Golf Course,Municipal,18,727 Weaver Rd,Forsyth,Illinois,United States of America,62535,(217) 421-7444,(217) 421-7464,www.decatur-parks.org,-88.962416,39.923904,,,kb@decparks.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00221,Hickory Ridge Public Golf Center,Public,18,2727 W Glenn Rd,Carbondale,Illinois,United States of America,62901,(618) 529-4386,(618) 457-6243,,-89.255388,37.760169,Michael Day,Manager,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00222,Hidden Lake Golf Club & Resort,Semi-Private,18,Rural Route 2,Sheffield,Illinois,United States of America,61361,(815) 454-2660,(815) 454-2876,,-89.732058,41.338702,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00223,Highland Country Club,Private,9,13405 Country Club Rd,Highland,Illinois,United States of America,62249,(618) 654-4653,,www.hccgolf.net,-87.825152,41.718416,Bruce,General Manager,hcc@wisperhome.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00224,Highland Park Country Club,Public,18,1201 Park Ave W,Highland Park,Illinois,United States of America,60035,(847) 433-4000,(847) 433-8720,www.highlandparkcc.com,-87.824865,42.188925,,,highland19@attbi.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00225,Highland Park Golf Course,Public,18,1613 S Main St,Bloomington,Illinois,United States of America,61701,(309) 434-2200,(309) 829-3242,www.highlandparkcc.com,-88.993025,40.460981,Randy Farber,General Manager,rfarber@kempersports.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00226,Highland Springs Municipal Golf Club,Municipal,18,9500 35th St W,Rock Island,Illinois,United States of America,61201,(309) 732-7265,,,-90.61554,41.419712,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00227,Highland Woods Golf Course,Public,18,2775 N Ela Rd,Hoffman Estates,Illinois,United States of America,60195,(847) 359-5850,(847) 991-3066,www.forestpreservegolf.com,-88.0924744,42.0674938,,,info@forestpreservegolf.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00228,Hillcrest Country Club,Private,18,3217 RFD,Long Grove,Illinois,United States of America,60047,(847) 540-5100,(847) 540-5180,www.hillcrestcc.org,-88.005306,42.175139,,,haxelrod@hillcrestcc.org,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00229,Hillcrest Golf Center,Public,18,1829 Washington Rd,Washington,Illinois,United States of America,61571,(309) 444-9033,(309) 444-2454,,-89.439524,40.704961,Ben Brubaker,Owner,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00230,Hillcrest Resort,Resort,9,16260 E 350th St,Orion,Illinois,United States of America,61273,(309) 526-8700,,www.hillcrest-resort.com,-90.367027,41.387236,,,info@hillcrest-resort.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes
USA-IL-00231,Hilldale Golf Club,Public,18,1655 Ardwick Dr,Hoffman Estates,Illinois,United States of America,60195,(847) 310-1100,(847) 882-4680,www.hilldalegolf.com,-88.121552,42.06008,,,info@hilldalegolf.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00232,Hillsboro Country Club,Private,9,City Lake Rd,Hillsboro,Illinois,United States of America,62049,(217) 532-2045,,,-89.479976,39.164172,Kevin Huber,Manager,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00233,Hinsdale Golf Club,Private,18,140 Chicago Ave,Clarendon Hills,Illinois,United States of America,60514,(630) 986-5339,(630) 986-5360,,-87.952103,41.803198,,,philipc@hinsdalegolfclub.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00234,Homestead Golf Club,Public,9,22 Fairway Dr,Mount vernon,Illinois,United States of America,62864,(618) 242-5015,,,-88.910243,38.340247,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00235,Hubbard Trail Country Club,Semi-Private,9,13937 E 3680 North Rd,Hoopeston,Illinois,United States of America,60942,(217) 748-6521,,www.hubbardtrail.com,-87.678946,40.397363,,,info@hubbardtrail.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00236,Hughes Creek Golf Club,Public,18,1749 Spring Valley Dr,Elburn,Illinois,United States of America,60119,(630) 365-9200,(630) 365-9298,www.hughescreek.com,-88.453762,41.867766,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00237,Hunter Country Club,Public,18,5419 Kenosha St,Richmond,Illinois,United States of America,60071,(815) 678-2631,,www.huntersridgegc.com,-88.302855,42.479783,Wanda Nelson,manager,wanda@huntersridgegc.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00238,Hunters Ridge Country Club,Private,18,12927 IL Hwy 26,Princeton,Illinois,United States of America,61356,(815) 875-1151,(815) 875-1109,www.huntersridgegc.com,-89.435276,41.34319,,,info@huntersridgegc.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00239,Idlewild Country Club,Private,18,19200 Dixie Hwy,Flossmoor,Illinois,United States of America,60422,(708) 798-7098,(708) 798-6664,idlewild.clubhouseonline-e3.com,-87.664729,41.54203,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00240,Illini Country Club,Private,18,1601 S Illinois Rd,Springfield,Illinois,United States of America,62704,(217) 546-2830,(217) 546-9347,illinicc.net,-89.6683684,39.7838857,Joe Burden,General Manager,jburden@illinicc.net,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00241,Illinois State University Golf Club,Public,18,W Gregory St,Normal,Illinois,United States of America,61790,(309) 438-8065,,www.isugolf.com,-89.006574,40.517149,Laura Provost,PGA Professional,ljprovo@ilstu.edu,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00242,Indian Bluff Golf Course,Public,18,6200 78th Ave,Milan,Illinois,United States of America,61264,(309) 799-3868,(309) 799-3850,www.indianbluffgolfcourse.com/,-90.510322,41.437395,,,indianbluffgc@yahoo.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00243,Indian Boundary Golf Course,Public,18,8600 W Forest Preserve Ave,Chicago,Illinois,United States of America,60634,(773) 625-9630,(773) 625-0274,www.forestpreservegolf.com,-87.83621,41.940395,Jered Wieland,Vice President of Operations,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00244,Indian Creek Golf & Country Club,Semi-Private,9,Rural Route 2,Fairbury,Illinois,United States of America,61739,(815) 692-2655,,www.indiancreekcc.net,-88.5178518,40.7469192,Sue Popejoy,President,president@indiancreekcc.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00245,Indian Hill Golf Club,Public,9,Rural Route 1,Tiskilwa,Illinois,United States of America,61368,(815) 646-4856,(815) 646-4236,,-89.510002,41.29341,Bob Colvy,Manager,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00246,Indian Hill Golf Club,Private,18,1 N Indian Hill Rd,Winnetka,Illinois,United States of America,60093,(847) 256-0800,(847) 251-4617,www.indianhillclub.org/,-87.741861,42.08844,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00247,Indian Lakes Resort,Resort,36,250 W Schick Rd,Bloomingdale,Illinois,United States of America,60108,(630) 529-6466,(630) 529-0632,www.golfindianlakes.com,-88.09928,41.95199,,,tdenklau@indianlakesresort.com,N/D,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes
USA-IL-00248,Indian Mounds Golf Course,Public,9,3500 Kings Hwy,Fairmont City,Illinois,United States of America,62201,(618) 271-4000,(858) 271-5915,www.indianmoundsgolfcourse.com,-90.0918086,38.658696,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00249,Indian Oaks Country Club,Semi-Private,9,603 E Preserve Rd,Shabbona,Illinois,United States of America,60550,(815) 824-2202,(815) 824-2742,www.indianoaks.org,-88.93438,41.760756,,,indianoaks@verizon.net,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00250,Indian Springs Golf Club,Semi-Private,9,37180 Commanche Drive,Saybrook,Illinois,United States of America,61770,(309) 475-4111,(309) 475-3021,www.golfatindiansprings.net,-88.557944,40.435171,Frank Sutter,Principal,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00251,Indian Springs Golf Club,Public,18,21347 Illinois Rural Route 185,Fillmore,Illinois,United States of America,62032,(217) 538-2392,(217) 538-2573,indianspringsgolf.net,-89.301316,39.047931,,,info@indianspringsgolf.net,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00252,Indian Trails Golf Club,Public,18,Route 2,Camp Point,Illinois,United States of America,62320,(217) 593-6619,,,-91.058087,40.042721,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00253,Ingersoll Memorial Golf Course,Public,18,101 Daisyfield Rd,Rockford,Illinois,United States of America,61102,(815) 987-8834,,www.rockfordparks.org,-89.150251,42.278038,,,rpdmail@inwave.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00254,Inverness Golf Course,Private,18,102 N Roselle Rd,Palatine,Illinois,United States of America,60067,(847) 359-0244,(847) 358-0092,invernessgolfclub.org,-88.077854,42.110496,"Jim Gusella, CCM",General Manager,jgusella@igc-il.org,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00255,Inwood Golf Course,Public,18,3000 W Jefferson St,Joliet,Illinois,United States of America,60435,(815) 741-7265,,www.inwoodgc.com/,-88.1600069,41.5219455,Brian Legan,Club Manager,blegan@inwoodgc.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00256,Ironhorse Golf Course,Public,18,2000 Ironhorse Dr,Tuscola,Illinois,United States of America,61953,(217) 253-6644,(217) 253-6642,www.ironhorsegc.com,-88.273417,39.816619,,,ironhorsegolf@yahoo.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
